1	1.0			1.0
2	2.399952621035972			0.8332812
3	3.880492971085627			0.6942395
4	5.554380563788949			0.5601174
5	7.236616950292724			0.4542836
6	9.075397093603383			0.3624901
7	10.90494895465466			0.290526
8	12.852737916421955			0.2308836
9	14.786094174721912			0.1839071
10	16.815729756756905			0.1455992
11	18.842358125863107			0.1154985
12	20.94494969474943			0.0912529
13	23.031084793595085			0.0721446
14	25.20088243611384			0.0569333
15	27.362847345920912			0.044912
16	29.570983420549034			0.0354294
17	31.78838224680401			0.0279882
18	34.07272380485279			0.0220203
19	36.30804894645184			0.0173414
20	38.63618089717632			0.0136807
21	40.988874649430734			0.0107682
22	43.350789790569735			0.0084706
23	45.72504204709274			0.0066592
24	48.171318244379876			0.0052312
25	50.70938248667677			0.0040906
26	53.13988381845858			0.0032191
27	55.66521549847627			0.0025267
28	58.141769066720826			0.0019694
29	60.6481590478059			0.0015291
30	63.46889276517983			0.0012039
31	65.69184129347941			9.401E-4
32	68.4837574445046			7.388E-4
33	70.9780408303311			5.829E-4
34	73.81738940945739			4.589E-4
35	76.53093208688479			3.637E-4
36	79.687456201822			2.854E-4
37	83.06233062330624			2.214E-4
38	86.58837075417387			1.737E-4
39	90.38988095238095			1.344E-4
40	93.50649350649351			1.078E-4
Total Time to Execute 3D: 12.158
